Name,RA,Dec,Con,OT,Mag,Diam,Other
NGC 3633,170.109450,3.585700,LEO,GX,14.40,1.175,Sa
NGC 3647,170.410650,2.891770,LEO,GX,15.67,0.389,E
NGC 3643,170.354100,3.013930,LEO,GX,14.64,0.955,S0-a
NGC 3685,172.067550,4.327290,LEO,GX,15.46,0.741,E
NGC 3863,176.273100,8.469520,VIR,GX,13.89,2.512,SBbc
NGC 4043,180.595650,4.329830,VIR,GX,14.24,0.955,S0-a
NGC 4058,180.954450,3.548220,VIR,GX,14.11,1.380,S0-a
NGC 4073,181.112850,1.895940,VIR,GX,12.54,2.089,E
NGC 4246,184.492200,7.185920,VIR,GX,13.41,2.138,Sc
NGC 4255,184.734000,4.786020,VIR,GX,13.40,1.349,S0
NGC 4276,185.031150,7.691680,VIR,GX,13.57,1.349,Sc
NGC 4282,185.101200,5.572860,VIR,GX,14.55,0.891,S0-a
NGC 4281,185.089800,5.386400,VIR,GX,12.11,2.884,S0-a
NGC 4289,185.259450,3.722080,VIR,GX,14.32,4.266,SBc
NGC 4297,185.364150,6.671170,VIR,GX,13.87,0.631,S0-a
NGC 4292,185.318550,4.595680,VIR,GX,13.09,1.622,S0
NGC 4300,185.422800,5.384840,VIR,GX,13.36,1.778,Sa
NGC 4303A,185.613450,4.566270,VIR,GX,13.53,1.122,Sc
NGC 4324,185.775750,5.250450,VIR,GX,12.40,2.951,S0-a
NGC 4326,185.798400,6.072150,VIR,GX,14.27,1.122,Sab
NGC 4333,185.842800,6.040750,VIR,GX,14.36,0.794,SBab
NGC 4360,186.090450,9.292770,VIR,GX,13.33,1.413,E
NGC 4366,186.195750,7.353020,VIR,GX,14.91,0.851,E
NGC 4376,186.325350,5.741140,VIR,GX,13.81,1.318,I
NGC 4410B,186.623400,9.019150,VIR,GX,14.17,0.589,S0-a
NGC 4417,186.710700,9.584310,VIR,GX,11.95,3.090,S0
NGC 4432,186.887400,6.233300,VIR,GX,14.99,0.646,SABb
NGC 4453,187.195050,6.511990,VIR,GX,15.73,0.631,Sbc
NGC 4518,188.299050,7.851610,VIR,GX,14.54,1.175,S0-a
NGC 4519A,188.353050,8.690800,VIR,GX,15.71,0.589,I
NGC 4543,188.834250,6.115120,VIR,GX,14.27,1.023,E
NGC 4600,190.095750,3.117720,VIR,GX,13.27,1.413,S0
NGC 4734,192.803700,4.858990,VIR,GX,14.27,0.977,Sc
NGC 4791,193.683150,8.053110,VIR,GX,14.94,1.047,SBa
NGC 4991,197.313000,2.347660,VIR,GX,15.54,0.589,SBb
NGC 5013,198.030600,3.199030,VIR,GX,15.20,0.741,SBbc
NGC 5059,199.243500,7.844490,VIR,GX,15.59,1.122,Sc
NGC 5071,199.654950,7.935500,VIR,GX,15.56,0.759,S0
NGC 5080,199.830150,8.429120,VIR,GX,14.24,1.318,S0
NGC 5106,200.248350,8.978340,VIR,GX,14.89,0.933,Sb
NGC 5104,200.346150,0.342440,VIR,GX,14.44,1.202,Sa
NGC 5118,200.864400,6.392600,VIR,GX,14.48,0.955,SABc
NGC 5125,201.002850,9.710190,VIR,GX,13.59,1.778,Sb
NGC 5212,203.134350,7.294250,VIR,GX,15.86,0.794,SBbc
NGC 5209,203.177250,7.327220,VIR,GX,14.50,1.259,E
NGC 5235,204.005400,6.584960,VIR,GX,15.06,1.318,SBb
NGC 5245,204.346800,3.897420,VIR,GX,15.65,0.562,S0-a
NGC 5261,205.067100,5.076330,VIR,GX,15.16,0.851,Sa
NGC 5331,208.068450,2.109030,VIR,GX,15.55,0.562,Sb
NGC 5409,210.442050,9.490220,BOO,GX,14.13,1.549,SABb
NGC 5414,210.514800,9.929200,BOO,GX,13.92,0.977,E?
NGC 5446,210.950250,9.610370,BOO,GX,14.42,1.175,E
NGC 5437,210.947100,9.523500,BOO,GX,14.92,1.072,Sb
NGC 5436,210.921150,9.573450,BOO,GX,14.88,1.230,S0-a
NGC 5463,211.543950,9.353420,BOO,GX,14.01,1.259,S0
NGC 5482,212.127900,8.931890,BOO,GX,13.96,1.175,S0
NGC 5487,212.432850,8.069140,BOO,GX,14.67,1.047,SABb
NGC 5491,212.738850,6.364830,VIR,GX,13.90,1.318,Sbc
NGC 5511,213.284250,8.618910,BOO,GX,15.48,0.759,Scd
NGC 5514,213.411300,7.660440,BOO,GX,14.44,1.148,Sbc
NGC 5521,213.848850,4.408510,VIR,GX,14.74,0.617,Sbc
NGC 5539,214.407450,8.179570,BOO,GX,14.95,1.148,S0
NGC 5543,214.516950,7.654840,BOO,GX,15.27,0.794,Sab
NGC 5538,214.427100,7.476700,BOO,GX,15.52,0.891,Sbc
NGC 5542,214.471650,7.558750,BOO,GX,14.84,0.603,E
NGC 5546,214.538400,7.564560,BOO,GX,13.33,1.585,E
NGC 5537,214.404450,7.055000,VIR,GX,15.08,0.933,Sb
NGC 5549,214.661700,7.377370,VIR,GX,13.96,1.549,S0
NGC 5554,214.812450,7.021140,VIR,GX,15.24,0.646,SBb
NGC 5551,214.728450,5.451590,VIR,GX,14.88,0.813,E
NGC 5552,214.766100,7.031650,VIR,GX,15.20,0.912,Sbc
NGC 5563,215.054550,7.055410,VIR,GX,15.24,0.955,E
NGC 5573,215.172900,6.907370,VIR,GX,15.09,1.230,Sbc
